t(s),solute value 0.00e+00,solute value 1.00e+01,solute value 1.20e+01
9.750000000000004,0.9757183256686135,0.49637209389017356,0.32176253175636366
9.800000000000004,0.9753560582282017,0.49638118352339644,0.3221876488670998
9.850000000000005,0.974991886392806,0.4963901935070724,0.3226097442542256
9.900000000000006,0.9746258333219251,0.49639912447493506,0.3230288533503372
9.950000000000006,0.9742579220715095,0.4964079770398591,0.3234450110066718
10.000000000000007,0.9738881755904348,0.4964167517942294,0.3238582515051534
10.050000000000008,0.973516616717142,0.49642544931030136,0.32426860857013573
10.100000000000009,0.9731432681764426,0.4964340701405546,0.32467611537984864
10.15000000000001,0.972768152576481,0.4964426148180385,0.3250808045775588
10.20000000000001,0.9723912924058504,0.49645108385671205,0.32548270828245146
10.25000000000001,0.9720127100308584,0.4964594777517761,0.3258818581002431
10.300000000000011,0.971632427692935,0.49646779697999927,0.3262782851335313
10.350000000000012,0.9712504675061816,0.4964760420000384,0.32667201999189055
10.400000000000013,0.9708668514550545,0.4964842132527521,0.32706309280172086
10.450000000000014,0.9704816013921795,0.4964923111615095,0.32745153321585596
10.500000000000014,0.9700947390362928,0.4965003361324926,0.32783737042293926
10.550000000000015,0.9697062859703052,0.49650828855499435,0.3282206331565728
10.600000000000016,0.9693162636394834,0.4965161688017101,0.32860134970424587
10.650000000000016,0.9689246933497482,0.49652397722902597,0.328979547916051
10.700000000000017,0.9685315962660814,0.4965317141773006,0.32935525521319076
10.750000000000018,0.9681369934110415,0.4965393799711435,0.3297284985962843
10.800000000000018,0.9677409056633822,0.49654697491968863,0.33009930465347626
10.85000000000002,0.9673433537567712,0.4965544993168634,0.33046769956835564
10.90000000000002,0.9669443582786058,0.4965619534416537,0.3308337091276893
10.95000000000002,0.9665439396689225,0.4965693375583648,0.33119735872897454
11.000000000000021,0.9661421182193952,0.49657665191687866,0.3315586733878171
11.050000000000022,0.9657389140724225,0.49658389675290654,0.3319176777451378
11.100000000000023,0.9653343472202975,0.4965910722882392,0.3322743960742142
11.150000000000023,0.9649284375044593,0.4965981787309926,0.33262885228756006
11.200000000000024,0.9645212046148228,0.49660521627585036,0.3329810699436484
11.250000000000025,0.9641126680891833,0.4966121851043027,0.3333310722534811
11.300000000000026,0.9637028473126943,0.49661908538488275,0.3336788820870109
11.350000000000026,0.9632917615174156,0.49662591727339866,0.3340245219794179
11.400000000000027,0.9628794297819278,0.49663268091316376,0.3343680141372455
11.450000000000028,0.9624658710310124,0.49663937643522243,0.3347093804443992
11.500000000000028,0.9620511040353954,0.49664600395857406,0.33504864246801225
11.55000000000003,0.961635147411549,0.4966525635903936,0.3353858214641811
11.60000000000003,0.9612180196215527,0.49665905542624994,0.3357209383835744
11.65000000000003,0.9607997389730104,0.4966654795503201,0.33605401387691913
11.700000000000031,0.9603803236190196,0.49667183603560255,0.33638506830036585
11.750000000000032,0.959959791558193,0.49667812494412683,0.3367141217207383
11.800000000000033,0.9595381606347302,0.49668434632716074,0.3370411939206683
11.850000000000033,0.9591154485385354,0.4966905002254152,0.33736630440362
11.900000000000034,0.9586916728053814,0.4966965866692467,0.3376894723988059
11.950000000000035,0.958266850817118,0.496702605678857,0.33801071686599826
12.000000000000036,0.9578409998019213,0.4967085572644908,0.3383300565002365
12.050000000000036,0.9574141368345833,0.4967144414266311,0.33864750973643604
12.100000000000037,0.9569862788368412,0.49672025815619214,0.33896309475389874
12.150000000000038,0.9565574425777423,0.4967260074347099,0.3392768294807287
12.200000000000038,0.9561276446740449,0.4967316892345307,0.3395887315981551
12.250000000000039,0.9556969015906527,0.4967373035189979,0.3398988185447651
12.30000000000004,0.9552652296410821,0.4967428502426355,0.3402071075206482
12.35000000000004,0.9548326449879596,0.4967483293513309,0.34051361549145465
12.400000000000041,0.9543991636435495,0.4967537407825142,0.34081835919237113
12.450000000000042,0.9539648014703089,0.4967590844653372,0.3411213551320127
12.500000000000043,0.9535295741814709,0.49676436032084803,0.3414226195962371
12.550000000000043,0.9530934973416517,0.49676956826216656,0.34172216865188
12.600000000000044,0.9526565863674837,0.4967747081946553,0.34202001815041444
12.650000000000045,0.9522188565282707,0.4967797800160902,0.34231618373153694
12.700000000000045,0.9517803229466656,0.4967847836168281,0.34261068082668045
12.750000000000046,0.9513410005993697,0.49678971887997386,0.3429035246624573
12.800000000000047,0.9509009043178505,0.49679458568154367,0.3431947302640334
12.850000000000048,0.9504600487890799,0.4967993838906285,0.34348431245843447
12.900000000000048,0.950018448556289,0.4968041133695542,0.3437722858777876
12.950000000000049,0.9495761180197408,0.49680877397404044,0.3440586649624983
13.00000000000005,0.9491330714375187,0.4968133655533578,0.3443434639643651
13.05000000000005,0.9486893229263291,0.49681788795048304,0.3446266969496327
13.100000000000051,0.9482448864623202,0.4968223410022522,0.344908377801986
13.150000000000052,0.9477997758819121,0.4968267245395128,0.345188520225486
13.200000000000053,0.9473540048826409,0.49683103838727344,0.34546713774744775
13.250000000000053,0.9469075870240141,0.49683528236485186,0.3457442437212642
13.300000000000054,0.9464605357283772,0.49683945628602183,0.3460198513291744
13.350000000000055,0.9460128642817899,0.49684355995915763,0.3462939735849792
13.400000000000055,0.9455645858349135,0.4968475931873771,0.3465666233367058
13.450000000000056,0.9451157134039054,0.49685155576868323,0.34683781326922025
13.500000000000057,0.9446662598713234,0.4968554474961035,0.34710755590679143
13.550000000000058,0.9442162379870362,0.4968592681578283,0.3473758636156063
13.600000000000058,0.943765660369143,0.49686301753734713,0.3476427486062378
13.650000000000059,0.9433145395048969,0.4968666954135833,0.34790822293606694
13.70000000000006,0.9428628877516363,0.49687030156102724,0.3481722985116591
13.75000000000006,0.9424107173377212,0.4968738357498676,0.3484349870910962
13.800000000000061,0.9419580403634737,0.49687729774612177,0.3486963002862664
13.850000000000062,0.9415048688021231,0.4968806873117633,0.3489562495651105
13.900000000000063,0.9410512145007551,0.4968840042048495,0.3492148462538276
13.950000000000063,0.9405970891812643,0.4968872481796458,0.3494721015390402
14.000000000000064,0.9401425044413091,0.49689041898674985,0.34972802646992
14.050000000000065,0.93968747175527,0.49689351637321283,0.34998263196027457
14.100000000000065,0.939232002475209,0.4968965400826605,0.3502359287905965
14.150000000000066,0.9387761078318312,0.4968994898554118,0.3504879276100757
14.200000000000067,0.9383197989354478,0.4969023654285961,0.3507386389385746
14.250000000000068,0.9378630867769394,0.4969051665362692,0.35098807316856934
14.300000000000068,0.9374059822287208,0.49690789290952725,0.35123624056705477
14.350000000000069,0.9369484960457047,0.49691054427662,0.35148315127741675
14.40000000000007,0.9364906388662666,0.4969131203630617,0.3517288153212703
14.45000000000007,0.9360324212132084,0.49691562089174085,0.351973242600266
14.500000000000071,0.9355738534947216,0.4969180455830289,0.35221644289786364
14.550000000000072,0.9351149460053493,0.49692039415488654,0.35245842588107584
14.600000000000072,0.9346557089269475,0.4969226663229695,0.3526992011021799
14.650000000000073,0.9341961523296436,0.496924861800732,0.35293877800040113
14.700000000000074,0.9337362861727945,0.49692698029952953,0.3531771659035654
14.750000000000075,0.9332761203059413,0.4969290215287198,0.3534143740297247
14.800000000000075,0.9328156644697629,0.49693098519576206,0.353650411488753
14.850000000000076,0.9323549282970262,0.4969328710063156,0.35388528728391583
14.900000000000077,0.931893921313534,0.49693467866433616,0.35411901031341253
14.950000000000077,0.9314326529390697,0.49693640787217136,0.35435158937189176
15.000000000000078,0.9309711324883393,0.4969380583306548,0.3545830331519421
15.050000000000079,0.9305093691719093,0.4969396297391985,0.3548133502455561
15.10000000000008,0.9300473720971419,0.49694112179588373,0.35504254914557054
15.15000000000008,0.9295851502691261,0.4969425341975514,0.35527063824708194
15.200000000000081,0.9291227125916054,0.49694386663989004,0.3554976258488385
15.250000000000082,0.9286600678679003,0.4969451188175232,0.3557235201546081
15.300000000000082,0.9281972248018286,0.4969462904240947,0.3559483292745243
15.350000000000083,0.92773419199862,0.49694738115235393,0.3561720612264092
15.400000000000084,0.927270977965826,0.4969483906942379,0.3563947239370747
15.450000000000085,0.9268075911142274,0.4969493187409537,0.35661632524360204
15.500000000000085,0.9263440397587345,0.496950164983059,0.35683687289460014
15.550000000000086,0.925880332119284,0.49695092911054073,0.3570563745514435
15.600000000000087,0.9254164763217316,0.4969516108128935,0.3572748377894898
15.650000000000087,0.924952480398738,0.4969522097791959,0.35749227009927703
15.700000000000088,0.9244883522906511,0.4969527256981862,0.35770867888770147
15.750000000000089,0.9240240998463825,0.496953158258336,0.3579240714791771
15.80000000000009,0.9235597308242791,0.49695350714792347,0.35813845511677483
15.85000000000009,0.9230952528929895,0.49695377205510494,0.3583518369633448
15.900000000000091,0.9226306736323243,0.49695395266798514,0.35856422410261957
15.950000000000092,0.9221660005341119,0.4969540486746865,0.3587756235402997
16.000000000000092,0.9217012410030478,0.49695405976341717,0.35898604220512265
16.050000000000093,0.9212364023575397,0.49695398562253784,0.3591954869499139
16.100000000000094,0.9207714918305452,0.49695382594062726,0.35940396455262114
16.150000000000095,0.9203065165704057,0.4969535804065467,0.3596114817173332
16.200000000000095,0.9198414836416733,0.49695324870950325,0.35981804507528126
16.250000000000096,0.9193764000259321,0.4969528305391119,0.3600236611858255
16.300000000000097,0.9189112726226144,0.4969523255854567,0.36022833653742575
16.350000000000097,0.9184461082498102,0.49695173353915056,0.36043207754859646
16.400000000000098,0.9179809136450716,0.4969510540913936,0.3606348905688478
16.4500000000001,0.9175156954662106,0.4969502869340314,0.36083678187961077
16.5000000000001,0.9170504602920916,0.4969494317596108,0.3610377576951488
16.5500000000001,0.9165852146234176,0.49694848826143617,0.36123782416345507
16.6000000000001,0.9161199648835103,0.496947456133623,0.3614369873671355
16.6500000000001,0.9156547174190851,0.49694633507115143,0.3616352533242783
16.700000000000102,0.9151894785010185,0.49694512476991876,0.36183262798931054
16.750000000000103,0.9147242543251113,0.4969438249267901,0.3620291172538407
16.800000000000104,0.9142590510128443,0.496942435239649,0.3622247269474893
16.850000000000104,0.9137938746121291,0.4969409554074461,0.36241946283870585
16.900000000000105,0.9133287310980522,0.4969393851302476,0.36261333063557394
16.950000000000106,0.9128636263736131,0.4969377241092821,0.3628063359866043
17.000000000000107,0.9123985662704566,0.4969359720469867,0.3629984844815148
17.050000000000107,0.9119335565495992,0.4969341286470523,0.3631897816519998
17.100000000000108,0.9114686029021491,0.4969321936144673,0.3633802329724873
17.15000000000011,0.9110037109500205,0.4969301666555612,0.36356984386088465
17.20000000000011,0.9105388862466416,0.49692804747804675,0.36375861967931317
17.25000000000011,0.9100741342776566,0.49692583579106075,0.363946565734832
17.30000000000011,0.9096094604616223,0.49692353130520495,0.3641336872801505
17.35000000000011,0.9091448701506979,0.4969211337325851,0.36431998951433076
17.400000000000112,0.9086803686313296,0.49691864278684966,0.3645054775834791
17.450000000000113,0.9082159611249285,0.49691605818322704,0.3646901565814278
17.500000000000114,0.9077516527885432,0.4969133796385629,0.364874031550406
17.550000000000114,0.9072874487155258,0.49691060687135513,0.36505710748170134
17.600000000000115,0.9068233539361931,0.49690773960178974,0.365239389316312
17.650000000000116,0.9063593734184807,0.496904777551774,0.365420881945588
17.700000000000117,0.9058955120685924,0.49690172044497044,0.3656015902118647
17.750000000000117,0.9054317747316424,0.49689856800682897,0.3657815189090856
17.800000000000118,0.9049681661922929,0.4968953199646183,0.36596067278341693
17.85000000000012,0.9045046911753858,0.4968919760474566,0.36613905653385304
17.90000000000012,0.9040413543465677,0.49688853598634214,0.3663166748128126
17.95000000000012,0.9035781603129104,0.4968849995141814,0.36649353222672704
18.00000000000012,0.9031151136235247,0.49688136636581837,0.36666963333661934
18.05000000000012,0.902652218770169,0.4968776362780613,0.3668449826586754
18.100000000000122,0.9021894801878525,0.4968738089897103,0.3670195846648066
18.150000000000123,0.9017269022554321,0.49686988424158257,0.3671934437832049
18.200000000000124,0.9012644892962043,0.49686586177653835,0.3673665643988889
18.250000000000124,0.9008022455784913,0.4968617413395051,0.36753895085424315
18.300000000000125,0.9003401753162218,0.49685752267750155,0.3677106074495493
18.350000000000126,0.8998782826695056,0.49685320553966056,0.36788153844350946
18.400000000000126,0.8994165717452042,0.4968487896772517,0.36805174805376273
18.450000000000127,0.8989550465974939,0.49684427484370286,0.3682212404573936
18.500000000000128,0.8984937112284257,0.4968396607946213,0.36839001979143376
18.55000000000013,0.8980325695884781,0.4968349472878139,0.3685580901533567
18.60000000000013,0.8975716255771059,0.4968301340833069,0.3687254556015649
18.65000000000013,0.8971108830432827,0.4968252209433648,0.36889212015587086
18.70000000000013,0.8966503457860383,0.49682020763250867,0.36905808779797067
18.75000000000013,0.8961900175549921,0.49681509391753403,0.36922336247191134
18.800000000000132,0.8957299020508792,0.4968098795675277,0.36938794808455155
18.850000000000133,0.8952700029260735,0.4968045643538842,0.3695518485060159
18.900000000000134,0.894810323785104,0.4967991480503217,0.36971506757014266
18.950000000000134,0.8943508681851672,0.49679363043289737,0.36987760907492556
19.000000000000135,0.893891639636634,0.4967880112800215,0.37003947678294913
19.050000000000136,0.8934326416035513,0.496782290372472,0.3702006744218186
19.100000000000136,0.892973877504139,0.4967764674934076,0.3703612056845828
19.150000000000137,0.8925153507112829,0.49677054242838076,0.3705210742301523
19.200000000000138,0.8920570645530201,0.4967645149653498,0.3706802836837112
19.25000000000014,0.8915990223130233,0.4967583848946912,0.37083883763712333
19.30000000000014,0.8911412272310771,0.49675215200921,0.3709967396493328
19.35000000000014,0.8906836825035508,0.49674581610415125,0.3711539932467591
19.40000000000014,0.8902263912838667,0.4967393769772095,0.3713106019236872
19.45000000000014,0.8897693566829636,0.4967328344285387,0.3714665691426514
19.500000000000142,0.889312581769755,0.4967261882607614,0.371621898334815
19.550000000000143,0.8888560695715834,0.4967194382789773,0.3717765929003438
19.600000000000144,0.8883998230746696,0.496712584290771,0.3719306562087751
19.650000000000144,0.8879438452245578,0.49670562610622015,0.37208409159938194
19.700000000000145,0.8874881389265561,0.49669856353790215,0.3722369023815316
19.750000000000146,0.8870327070461718,0.49669139640090115,0.3723890918350397
19.800000000000146,0.8865775524095438,0.49668412451281396,0.37254066321051976
19.850000000000147,0.8861226778038692,0.49667674769375597,0.37269161972972753
19.900000000000148,0.8856680859778263,0.4966692657663664,0.3728419645859009
19.95000000000015,0.8852137796419927,0.496661678555813,0.37299170094409567
