time,point0,point10,point12
25.15,0.83947214021464,0.49470573127494,0.38519345920781
25.2,0.83905674213122,0.49468709134366,0.38529315764371
25.25,0.83864176847691,0.49466833939398,0.38539247123222
25.3,0.83822721958293,0.49464947550116,0.38549140139707
25.35,0.83781309576923,0.4946304997421,0.38558994955313
25.4,0.8373993973447,0.49461141219531,0.38568811710651
25.45,0.8369861246072,0.49459221294088,0.38578590545468
25.5,0.83657327784376,0.49457290206052,0.38588331598648
25.55,0.83616085733068,0.49455347963749,0.38598035008227
25.6,0.83574886333365,0.49453394575662,0.38607700911399
25.65,0.8353372961079,0.49451430050429,0.38617329444521
25.7,0.83492615589829,0.49449454396844,0.38626920743126
25.75,0.83451544293944,0.49447467623851,0.38636474941928
25.8,0.83410515745588,0.49445469740546,0.38645992174829
25.85,0.83369529966213,0.49443460756177,0.38655472574929
25.9,0.83328586976282,0.49441440680138,0.38664916274531
25.95,0.83287686795285,0.49439409521975,0.38674323405152
26,0.83246829441745,0.49437367291377,0.38683694097526
26.05,0.83206014933231,0.4943531399818,0.38693028481615
26.1,0.83165243286372,0.49433249652365,0.38702326686615
26.15,0.83124514516866,0.49431174264054,0.38711588840962
26.2,0.83083828639489,0.49429087843512,0.38720815072341
26.25,0.83043185668109,0.49426990401145,0.38730005507691
26.3,0.83002585615698,0.49424881947497,0.38739160273215
26.35,0.82962028494336,0.49422762493253,0.38748279494383
26.4,0.82921514315229,0.49420632049232,0.38757363295941
26.45,0.82881043088715,0.49418490626391,0.38766411801917
26.5,0.82840614824278,0.4941633823582,0.38775425135628
26.55,0.82800229530552,0.49414174888744,0.38784403419686
26.6,0.82759887215338,0.49412000596519,0.38793346776007
26.65,0.82719587885609,0.49409815370633,0.38802255325811
26.7,0.82679331547523,0.49407619222703,0.38811129189637
26.75,0.82639118206432,0.49405412164476,0.38819968487341
26.8,0.82598947866889,0.49403194207827,0.38828773338108
26.85,0.82558820532663,0.49400965364755,0.38837543860455
26.9,0.82518736206741,0.49398725647386,0.38846280172239
26.95,0.82478694891347,0.4939647506797,0.3885498239066
27,0.82438696587941,0.4939421363888,0.3886365063227
27.05,0.82398741297235,0.49391941372611,0.38872285012978
27.1,0.823588290192,0.49389658281777,0.38880885648055
27.15,0.82318959753077,0.49387364379114,0.38889452652139
27.2,0.82279133497379,0.49385059677474,0.38897986139243
27.25,0.8223935024991,0.49382744189828,0.38906486222758
27.3,0.82199610007765,0.49380417929262,0.38914953015462
27.35,0.82159912767343,0.49378080908977,0.3892338662952
27.4,0.82120258524355,0.4937573314229,0.38931787176494
27.45,0.8208064727383,0.49373374642626,0.38940154767347
27.5,0.82041079010128,0.49371005423527,0.38948489512448
27.55,0.82001553726942,0.49368625498642,0.38956791521578
27.6,0.81962071417311,0.4936623488173,0.38965060903931
27.65,0.81922632073629,0.49363833586659,0.38973297768128
27.7,0.81883235687645,0.49361421627403,0.38981502222211
27.75,0.81843882250483,0.49358999018043,0.38989674373656
27.8,0.81804571752637,0.49356565772766,0.38997814329377
27.85,0.81765304183988,0.49354121905859,0.39005922195726
27.9,0.81726079533809,0.49351667431716,0.39013998078503
27.95,0.81686897790771,0.49349202364831,0.39022042082957
28,0.8164775894295,0.49346726719798,0.39030054313796
28.05,0.81608662977839,0.49344240511312,0.39038034875183
28.1,0.81569609882349,0.49341743754165,0.3904598387075
28.15,0.81530599642822,0.49339236463248,0.39053901403597
28.2,0.81491632245035,0.49336718653546,0.39061787576296
28.25,0.81452707674205,0.49334190340142,0.39069642490899
28.3,0.81413825915002,0.49331651538212,0.39077466248941
28.35,0.81374986951551,0.49329102263025,0.39085258951442
28.4,0.81336190767439,0.49326542529942,0.39093020698914
28.45,0.81297437345726,0.49323972354417,0.39100751591365
28.5,0.81258726668948,0.49321391751991,0.39108451728303
28.55,0.81220058719121,0.49318800738298,0.39116121208737
28.6,0.81181433477756,0.49316199329056,0.39123760131188
28.65,0.81142850925857,0.49313587540073,0.39131368593687
28.7,0.81104311043933,0.49310965387242,0.39138946693779
28.75,0.81065813812,0.49308332886541,0.39146494528532
28.8,0.81027359209592,0.49305690054033,0.39154012194537
28.85,0.80988947215762,0.49303036905861,0.39161499787913
28.9,0.80950577809093,0.49300373458255,0.39168957404309
28.95,0.80912250967702,0.49297699727523,0.39176385138912
29,0.80873966669244,0.49295015730052,0.39183783086447
29.05,0.80835724890922,0.49292321482311,0.39191151341181
29.1,0.80797525609488,0.49289617000845,0.3919848999693
29.15,0.80759368801256,0.49286902302278,0.39205799147057
29.2,0.80721254442098,0.49284177403309,0.39213078884483
29.25,0.8068318250746,0.49281442320713,0.39220329301683
29.3,0.80645152972359,0.49278697071339,0.39227550490694
29.35,0.80607165811393,0.49275941672109,0.39234742543119
29.4,0.80569220998749,0.49273176140018,0.39241905550127
29.45,0.805313185082,0.49270400492132,0.39249039602459
29.5,0.8049345831312,0.49267614745589,0.39256144790431
29.55,0.80455640386481,0.49264818917596,0.39263221203938
29.6,0.80417864700867,0.49262013025428,0.39270268932454
29.65,0.8038013122847,0.49259197086428,0.39277288065039
29.7,0.80342439941103,0.49256371118007,0.39284278690343
29.75,0.80304790810198,0.49253535137641,0.39291240896603
29.8,0.80267183806819,0.49250689162873,0.39298174771654
29.85,0.80229618901659,0.49247833211307,0.39305080402926
29.9,0.80192096065052,0.49244967300614,0.39311957877451
29.95,0.80154615266973,0.49242091448524,0.39318807281863
30,0.80117176477044,0.49239205672833,0.39325628702406
30.05,0.80079779664539,0.49236309991393,0.39332422224929
30.1,0.80042424798392,0.4923340442212,0.39339187934897
30.15,0.80005111847196,0.49230488982986,0.39345925917391
30.2,0.79967840779209,0.49227563692022,0.39352636257107
30.25,0.79930611562365,0.49224628567319,0.39359319038366
30.3,0.79893424164268,0.4922168362702,0.39365974345112
30.35,0.79856278552205,0.49218728889327,0.39372602260915
30.4,0.79819174693146,0.49215764372497,0.39379202868977
30.45,0.79782112553752,0.49212790094837,0.39385776252131
30.5,0.79745092100375,0.49209806074713,0.39392322492845
30.55,0.79708113299065,0.49206812330539,0.39398841673226
30.6,0.79671176115573,0.49203808880782,0.39405333875024
30.65,0.79634280515358,0.4920079574396,0.39411799179627
30.7,0.79597426463587,0.49197772938641,0.39418237668074
30.75,0.79560613925142,0.49194740483442,0.39424649421051
30.8,0.79523842864623,0.49191698397028,0.39431034518894
30.85,0.79487113246353,0.49188646698112,0.39437393041595
30.9,0.79450425034381,0.49185585405454,0.39443725068799
30.95,0.79413778192486,0.49182514537859,0.39450030679815
31,0.7937717268418,0.49179434114179,0.39456309953608
31.05,0.79340608472715,0.49176344153309,0.39462562968809
31.1,0.79304085521084,0.49173244674188,0.39468789803715
31.15,0.79267603792025,0.491701356958,0.39474990536292
31.2,0.79231163248026,0.49167017237167,0.39481165244176
31.25,0.79194763851329,0.49163889317358,0.39487314004677
31.3,0.7915840556393,0.49160751955477,0.3949343689478
31.35,0.79122088347587,0.49157605170673,0.39499533991147
31.4,0.79085812163821,0.49154448982131,0.39505605370122
31.45,0.79049576973923,0.49151283409077,0.3951165110773
31.5,0.79013382738952,0.49148108470772,0.39517671279681
31.55,0.78977229419742,0.49144924186518,0.39523665961373
31.6,0.78941116976905,0.49141730575649,0.3952963522789
31.65,0.78905045370834,0.49138527657538,0.3953557915401
31.7,0.78869014561708,0.49135315451593,0.39541497814204
31.75,0.78833024509492,0.49132093977254,0.39547391282636
31.8,0.78797075173942,0.49128863253997,0.39553259633171
31.85,0.7876116651461,0.49125623301329,0.3955910293937
31.9,0.78725298490845,0.49122374138792,0.39564921274499
31.95,0.78689471061796,0.49119115785957,0.39570714711526
32,0.78653684186416,0.49115848262427,0.39576483323124
32.05,0.78617937823465,0.49112571587836,0.39582227181675
32.1,0.78582231931514,0.49109285781846,0.3958794635927
32.15,0.78546566468947,0.49105990864149,0.39593640927712
32.2,0.78510941393963,0.49102686854467,0.39599310958518
32.25,0.78475356664581,0.49099373772546,0.3960495652292
32.3,0.78439812238641,0.49096051638161,0.39610577691867
32.35,0.78404308073809,0.49092720471116,0.39616174536027
32.4,0.78368844127579,0.49089380291235,0.39621747125791
32.45,0.78333420357275,0.49086031118373,0.3962729553127
32.5,0.78298036720054,0.49082672972406,0.39632819822304
32.55,0.7826269317291,0.49079305873235,0.39638320068455
32.6,0.78227389672676,0.49075929840784,0.39643796339018
32.65,0.78192126176027,0.49072544895001,0.39649248703013
32.7,0.78156902639482,0.49069151055854,0.39654677229197
32.75,0.78121719019407,0.49065748343335,0.39660081986057
32.8,0.78086575272018,0.49062336777454,0.39665463041818
32.85,0.78051471353383,0.49058916378245,0.39670820464441
32.9,0.78016407219425,0.49055487165758,0.39676154321624
32.95,0.77981382825925,0.49052049160064,0.3968146468081
33,0.77946398128524,0.49048602381254,0.3968675160918
33.05,0.77911453082724,0.49045146849435,0.3969201517366
33.1,0.77876547643895,0.49041682584731,0.39697255440922
33.15,0.77841681767271,0.49038209607286,0.39702472477384
33.2,0.77806855407957,0.49034727937257,0.39707666349215
33.25,0.77772068520932,0.49031237594818,0.39712837122332
33.3,0.77737321061047,0.4902773860016,0.39717984862403
33.35,0.77702612983032,0.49024230973485,0.39723109634852
33.4,0.77667944241494,0.49020714735014,0.39728211504856
33.45,0.77633314790924,0.49017189904977,0.39733290537348
33.5,0.77598724585695,0.4901365650362,0.39738346797022
33.55,0.77564173580067,0.49010114551201,0.39743380348327
33.6,0.77529661728187,0.4900656406799,0.39748391255476
33.65,0.77495188984094,0.49003005074269,0.39753379582443
33.7,0.77460755301719,0.48999437590329,0.39758345392967
33.75,0.77426360634886,0.48995861636474,0.3976328875055
33.8,0.77392004937318,0.48992277233017,0.39768209718463
33.85,0.77357688162637,0.48988684400281,0.39773108359744
33.9,0.77323410264365,0.48985083158598,0.397779847372
33.95,0.77289171195926,0.48981473528308,0.3978283891341
34,0.77254970910651,0.48977855529759,0.39787670950725
34.05,0.77220809361778,0.48974229183308,0.39792480911268
34.1,0.77186686502453,0.48970594509318,0.39797268856939
34.15,0.77152602285734,0.48966951528158,0.39802034849413
34.2,0.7711855666459,0.48963300260204,0.39806778950144
34.25,0.77084549591907,0.48959640725839,0.39811501220363
34.3,0.77050581020487,0.48955972945449,0.39816201721082
34.35,0.77016650903051,0.48952296939426,0.39820880513095
34.4,0.76982759192239,0.48948612728166,0.39825537656979
34.45,0.76948905840615,0.48944920332068,0.39830173213093
34.5,0.76915090800667,0.48941219771538,0.39834787241585
34.55,0.76881314024807,0.4893751106698,0.39839379802385
34.6,0.76847575465377,0.48933794238804,0.39843950955214
34.65,0.76813875074648,0.48930069307421,0.39848500759581
34.7,0.76780212804821,0.48926336293243,0.39853029274785
34.75,0.7674658860803,0.48922595216686,0.39857536559918
34.8,0.76713002436345,0.48918846098163,0.39862022673861
34.85,0.76679454241772,0.48915088958091,0.39866487675293
34.9,0.76645943976253,0.48911323816884,0.39870931622684
34.95,0.76612471591671,0.48907550694958,0.39875354574304
35,0.7657903703985,0.48903769612727,0.39879756588216
35.05,0.76545640272558,0.48899980590604,0.39884137722286
35.1,0.76512281241505,0.48896183649,0.39888498034175
35.15,0.76478959898348,0.48892378808325,0.39892837581349
35.2,0.76445676194691,0.48888566088985,0.39897156421071
35.25,0.76412430082089,0.48884745511385,0.3990145461041
35.3,0.76379221512045,0.48880917095926,0.39905732206239
35.35,0.76346050436015,0.48877080863005,0.39909989265234
35.4,0.76312916805409,0.48873236833016,0.39914225843879
35.45,0.76279820571591,0.48869385026348,0.39918441998464
35.5,0.76246761685882,0.48865525463386,0.39922637785088
35.55,0.76213740099561,0.48861658164509,0.39926813259657
35.6,0.76180755763865,0.48857783150092,0.39930968477891
35.65,0.76147808629994,0.48853900440502,0.39935103495317
35.7,0.76114898649107,0.48850010056102,0.39939218367277
35.75,0.76082025772328,0.48846112017247,0.39943313148927
35.8,0.76049189950747,0.48842206344287,0.39947387895235
35.85,0.76016391135419,0.48838293057562,0.39951442660984
35.9,0.75983629277364,0.48834372177408,0.39955477500777
35.95,0.75950904327575,0.48830443724151,0.3995949246903
36,0.75918216237012,0.48826507718108,0.39963487619978
36.05,0.75885564956608,0.48822564179589,0.39967463007678
36.1,0.75852950437266,0.48818613128895,0.39971418686004
36.15,0.75820372629866,0.48814654586317,0.39975354708652
36.2,0.75787831485262,0.48810688572138,0.39979271129141
36.25,0.75755326954282,0.48806715106628,0.3998316800081
36.3,0.75722858987734,0.48802734210051,0.39987045376825
36.35,0.75690427536404,0.48798745902657,0.39990903310176
36.4,0.75658032551057,0.48794750204688,0.39994741853677
36.45,0.75625673982441,0.48790747136372,0.3999856105997
36.5,0.75593351781283,0.48786736717928,0.40002360981523
36.55,0.75561065898297,0.48782718969563,0.40006141670634
36.6,0.75528816284177,0.4877869391147,0.40009903179429
36.65,0.75496602889607,0.48774661563832,0.40013645559865
36.7,0.75464425665255,0.48770621946819,0.40017368863728
36.75,0.75432284561776,0.48766575080586,0.40021073142638
36.8,0.75400179529817,0.48762520985277,0.40024758448046
36.85,0.75368110520011,0.48758459681023,0.40028424831237
36.9,0.75336077482984,0.4875439118794,0.40032072343329
36.95,0.75304080369354,0.48750315526128,0.40035701035278
37,0.75272119129732,0.48746232715678,0.40039310957872
37.05,0.75240193714721,0.48742142776661,0.40042902161739
37.1,0.75208304074922,0.48738045729137,0.40046474697343
37.15,0.75176450160929,0.48733941593148,0.40050028614985
37.2,0.75144631923334,0.48729830388723,0.40053563964809
37.25,0.75112849312728,0.48725712135874,0.40057080796794
37.3,0.750811022797,0.48721586854597,0.40060579160763
37.35,0.75049390774838,0.48717454564873,0.40064059106379
37.4,0.75017714748732,0.48713315286665,0.40067520683147
37.45,0.74986074151973,0.48709169039921,0.40070963940417
37.5,0.74954468935154,0.4870501584457,0.40074388927381
37.55,0.74922899048872,0.48700855720527,0.40077795693074
37.6,0.74891364443729,0.48696688687687,0.40081184286379
37.65,0.74859865070331,0.48692514765928,0.40084554756023
37.7,0.74828400879291,0.4868833397511,0.40087907150581
37.75,0.74796971821228,0.48684146335075,0.40091241518474
37.8,0.7476557784677,0.48679951865647,0.40094557907972
37.85,0.74734218906552,0.48675750586632,0.40097856367194
37.9,0.74702894951221,0.48671542517815,0.40101136944108
37.95,0.74671605931431,0.48667327678965,0.40104399686532
38,0.74640351797849,0.48663106089828,0.40107644642136
38.05,0.74609132501154,0.48658877770135,0.4011087185844
38.1,0.74577947992037,0.48654642739593,0.40114081382817
38.15,0.74546798221203,0.48650401017893,0.40117273262493
38.2,0.7451568313937,0.48646152624702,0.40120447544549
38.25,0.74484602697272,0.4864189757967,0.40123604275919
38.3,0.7445355684566,0.48637635902425,0.4012674350339
38.35,0.74422545535298,0.48633367612574,0.4012986527361
38.4,0.7439156871697,0.48629092729703,0.40132969633077
38.45,0.74360626341477,0.48624811273379,0.40136056628151
38.5,0.74329718359639,0.48620523263145,0.40139126305048
38.55,0.74298844722295,0.48616228718523,0.4014217870984
38.6,0.74268005380303,0.48611927659014,0.40145213888461
38.65,0.74237200284544,0.48607620104098,0.40148231886703
38.7,0.74206429385919,0.4860330607323,0.4015123275022
38.75,0.74175692635351,0.48598985585845,0.40154216524523
38.8,0.74144989983785,0.48594658661356,0.40157183254988
38.85,0.74114321382192,0.48590325319152,0.40160132986851
38.9,0.74083686781564,0.48585985578598,0.40163065765213
38.95,0.7405308613292,0.48581639459039,0.40165981635034
39,0.74022519387303,0.48577286979795,0.40168880641143
39.05,0.73991986495782,0.48572928160163,0.40171762828229
39.1,0.73961487409453,0.48568563019416,0.40174628240848
39.15,0.7393102207944,0.48564191576803,0.40177476923423
39.2,0.73900590456892,0.48559813851552,0.4018030892024
39.25,0.73870192492989,0.48555429862863,0.40183124275454
39.3,0.73839828138939,0.48551039629914,0.40185923033087
39.35,0.73809497345979,0.48546643171859,0.40188705237028
39.4,0.73779200065377,0.48542240507825,0.40191470931037
39.45,0.73748936248431,0.48537831656918,0.40194220158739
39.5,0.73718705846471,0.48533416638217,0.40196952963632
39.55,0.73688508810857,0.48528995470775,0.40199669389083
39.6,0.73658345092984,0.48524568173622,0.40202369478331
39.65,0.73628214644276,0.48520134765761,0.40205053274483
39.7,0.73598117416195,0.48515695266172,0.4020772082052
39.75,0.73568053360233,0.48511249693807,0.40210372159297
39.8,0.73538022427919,0.48506798067593,0.40213007333539
39.85,0.73508024570814,0.48502340406431,0.40215626385845
39.9,0.73478059740518,0.48497876729197,0.4021822935869
39.95,0.73448127888664,0.4849340705474,0.40220816294421
40,0.73418228966922,0.48488931401883,0.40223387235261
40.05,0.73388362927,0.48484449789422,0.40225942223309
40.1,0.73358529720642,0.48479962236127,0.4022848130054
40.15,0.73328729299631,0.48475468760743,0.40231004508804
40.2,0.73298961615787,0.48470969381984,0.4023351188983
40.25,0.73269226620969,0.48466464118541,0.40236003485223
40.3,0.73239524267077,0.48461952989077,0.40238479336467
40.35,0.73209854506048,0.48457436012227,0.40240939484926
40.4,0.7318021728986,0.48452913206599,0.40243383971839
40.45,0.73150612570532,0.48448384590773,0.40245812838329
40.5,0.73121040300124,0.48443850183304,0.40248226125396
40.55,0.73091500430736,0.48439310002716,0.40250623873922
40.6,0.7306199291451,0.48434764067508,0.4025300612467
40.65,0.73032517703633,0.48430212396149,0.40255372918283
40.7,0.7300307475033,0.48425655007081,0.40257724295288
40.75,0.72973664006873,0.4842109191872,0.40260060296093
40.8,0.72944285425575,0.48416523149449,0.40262380960989
40.85,0.72914938958792,0.48411948717627,0.40264686330152
40.9,0.72885624558928,0.48407368641583,0.4026697644364
40.95,0.72856342178426,0.48402782939618,0.40269251341396
41,0.7282709176978,0.48398191630003,0.40271511063247
41.05,0.72797873285523,0.48393594730981,0.40273755648907
41.1,0.72768686678239,0.48388992260768,0.40275985137973
41.15,0.72739531900554,0.48384384237548,0.40278199569931
41.2,0.72710408905142,0.48379770679479,0.40280398984152
41.25,0.72681317644725,0.48375151604687,0.40282583419894
41.3,0.72652258072069,0.48370527031272,0.40284752916302
41.35,0.72623230139989,0.48365896977302,0.4028690751241
41.4,0.72594233801347,0.48361261460818,0.4028904724714
41.45,0.72565269009055,0.48356620499828,0.40291172159303
41.5,0.7253633571607,0.48351974112315,0.40293282287597
41.55,0.72507433875401,0.48347322316229,0.40295377670613
41.6,0.72478563440103,0.48342665129492,0.4029745834683
41.65,0.72449724363281,0.48338002569995,0.40299524354617
41.7,0.72420916598091,0.48333334655601,0.40301575732235
41.75,0.72392140097738,0.48328661404141,0.40303612517836
41.8,0.72363394815477,0.48323982833417,0.40305634749464
41.85,0.72334680704612,0.48319298961201,0.40307642465055
41.9,0.72305997718501,0.48314609805235,0.40309635702436
41.95,0.72277345810549,0.48309915383231,0.40311614499329
42,0.72248724934216,0.48305215712868,0.40313578893348
42.05,0.72220135043012,0.48300510811799,0.40315528922001
42.1,0.72191576090497,0.48295800697643,0.40317464622691
42.15,0.72163048030286,0.4829108538799,0.40319386032714
42.2,0.72134550816045,0.482863649004,0.40321293189263
42.25,0.72106084401492,0.48281639252401,0.40323186129424
42.3,0.72077648740399,0.48276908461491,0.4032506489018
42.35,0.7204924378659,0.48272172545137,0.40326929508409
42.4,0.72020869493943,0.48267431520776,0.40328780020888
42.45,0.7199252581639,0.48262685405812,0.40330616464288
42.5,0.71964212707916,0.48257934217621,0.40332438875178
42.55,0.71935930122559,0.48253177973545,0.40334247290025
42.6,0.71907678014414,0.48248416690897,0.40336041745195
42.65,0.71879456337629,0.48243650386959,0.4033782227695
42.7,0.71851265046406,0.4823887907898,0.40339588921453
42.75,0.71823104095003,0.4823410278418,0.40341341714764
42.8,0.71794973437732,0.48229321519745,0.40343080692845
42.85,0.71766873028962,0.48224535302833,0.40344805891555
42.9,0.71738802823116,0.48219744150568,0.40346517346655
42.95,0.71710762774673,0.48214948080043,0.40348215093806
43,0.7168275283817,0.48210147108321,0.4034989916857
43.05,0.71654772968197,0.48205341252431,0.40351569606411
43.1,0.71626823119403,0.48200530529374,0.40353226442693
43.15,0.71598903246492,0.48195714956116,0.40354869712683
43.2,0.71571013304224,0.48190894549593,0.40356499451551
43.25,0.71543153247418,0.48186069326709,0.40358115694368
43.3,0.7151532303095,0.48181239304335,0.40359718476108
43.35,0.71487522609751,0.48176404499314,0.40361307831651
43.4,0.71459751938811,0.48171564928452,0.40362883795779
43.45,0.71432010973177,0.48166720608527,0.40364446403177
43.5,0.71404299667955,0.48161871556284,0.40365995688435
43.55,0.71376617978309,0.48157017788436,0.40367531686049
43.6,0.71348965859458,0.48152159321664,0.40369054430418
43.65,0.71321343266683,0.48147296172617,0.4037056395585
43.7,0.71293750155321,0.48142428357911,0.40372060296554
43.75,0.71266186480769,0.48137555894133,0.40373543486647
43.8,0.71238652198482,0.48132678797834,0.40375013560155
43.85,0.71211147263974,0.48127797085536,0.40376470551006
43.9,0.71183671632818,0.48122910773727,0.4037791449304
43.95,0.71156225260647,0.48118019878864,0.40379345419999
44,0.7112880810315,0.48113124417371,0.40380763365537
44.05,0.7110142011608,0.4810822440564,0.40382168363215
44.1,0.71074061255247,0.48103319860031,0.403835604465
44.15,0.71046731476521,0.48098410796871,0.40384939648771
44.2,0.71019430735831,0.48093497232456,0.40386306003314
44.25,0.70992158989168,0.48088579183049,0.40387659543324
44.3,0.7096491619258,0.4808365666488,0.40389000301907
44.35,0.7093770230218,0.48078729694147,0.40390328312077
44.4,0.70910517274135,0.48073798287017,0.4039164360676
44.45,0.70883361064678,0.48068862459622,0.40392946218792
44.5,0.70856233630099,0.48063922228065,0.40394236180919
44.55,0.7082913492675,0.48058977608413,0.40395513525799
44.6,0.70802064911044,0.48054028616703,0.40396778286
44.65,0.70775023539453,0.48049075268939,0.40398030494004
44.7,0.70748010768513,0.48044117581091,0.40399270182203
44.75,0.70721026554818,0.480391555691,0.40400497382902
44.8,0.70694070855025,0.4803418924887,0.40401712128318
44.85,0.70667143625852,0.48029218636276,0.40402914450583
44.9,0.70640244824077,0.48024243747159,0.4040410438174
44.95,0.70613374406541,0.48019264597328,0.40405281953746
45,0.70586532330145,0.48014281202559,0.40406447198472
45.05,0.70559718551854,0.48009293578595,0.40407600147702
45.1,0.70532933028691,0.48004301741148,0.40408740833136
45.15,0.70506175717745,0.47999305705897,0.40409869286389
45.2,0.70479446576163,0.47994305488486,0.40410985538987
45.25,0.70452745561155,0.4798930110453,0.40412089622377
45.3,0.70426072629995,0.4798429256961,0.40413181567916
45.35,0.70399427740017,0.47979279899273,0.40414261406881
45.4,0.70372810848617,0.47974263109035,0.40415329170461
45.45,0.70346221913255,0.4796924221438,0.40416384889766
45.5,0.7031966089145,0.47964217230757,0.40417428595817
45.55,0.70293127740787,0.47959188173585,0.40418460319558
45.6,0.70266622418912,0.47954155058249,0.40419480091845
45.65,0.70240144883532,0.47949117900101,0.40420487943454
45.7,0.70213695092418,0.47944076714461,0.40421483905077
45.75,0.70187273003402,0.47939031516617,0.40422468007327
45.8,0.70160878574382,0.47933982321824,0.40423440280731
45.85,0.70134511763315,0.47928929145305,0.40424400755738
45.9,0.70108172528223,0.47923872002247,0.40425349462714
45.95,0.70081860827188,0.4791881090781,0.40426286431943
46,0.70055576618359,0.47913745877117,0.40427211693632
46.05,0.70029319859944,0.47908676925261,0.40428125277903
46.1,0.70003090510215,0.479036040673,0.40429027214801
46.15,0.69976888527509,0.47898527318261,0.40429917534289
46.2,0.69950713870223,0.4789344669314,0.40430796266252
46.25,0.69924566496819,0.47888362206897,0.40431663440493
46.3,0.6989844636582,0.47883273874461,0.4043251908674
46.35,0.69872353435815,0.47878181710731,0.40433363234638
46.4,0.69846287665454,0.47873085730568,0.40434195913754
46.449999999999,0.6982024901345,0.47867985948806,0.4043501715358
46.499999999999,0.69794237438581,0.47862882380243,0.40435826983524
46.549999999999,0.69768252899686,0.47857775039646,0.40436625432922
46.599999999999,0.69742295355669,0.47852663941749,0.40437412531028
46.649999999999,0.69716364765496,0.47847549101254,0.4043818830702
46.699999999999,0.69690461088197,0.4784243053283,0.4043895279
46.749999999999,0.69664584282865,0.47837308251114,0.40439706008991
46.799999999999,0.69638734308657,0.4783218227071,0.4044044799294
46.849999999999,0.69612911124792,0.4782705260619,0.40441178770718
46.899999999999,0.69587114690553,0.47821919272095,0.4044189837112
46.949999999999,0.69561344965288,0.4781678228293,0.40442606822864
46.999999999999,0.69535601908405,0.47811641653172,0.40443304154592
47.049999999999,0.69509885479378,0.47806497397262,0.40443990394873
47.099999999999,0.69484195637744,0.4780134952961,0.40444665572197
47.149999999999,0.69458532343103,0.47796198064595,0.40445329714982
47.199999999999,0.69432895555118,0.47791043016563,0.4044598285157
47.249999999999,0.69407285233517,0.47785884399825,0.40446625010227
47.299999999999,0.6938170133809,0.47780722228665,0.40447256219149
47.349999999999,0.69356143828691,0.47775556517329,0.40447876506452
47.399999999999,0.69330612665236,0.47770387280036,0.40448485900183
47.449999999999,0.69305107807708,0.47765214530969,0.40449084428313
47.499999999999,0.6927962921615,0.4776003828428,0.4044967211874
47.549999999999,0.6925417685067,0.4775485855409,0.40450248999289
47.599999999999,0.6922875067144,0.47749675354487,0.40450815097711
47.649999999999,0.69203350638693,0.47744488699527,0.40451370441686
47.699999999999,0.69177976712728,0.47739298603232,0.40451915058821
47.749999999999,0.69152628853907,0.47734105079596,0.40452448976649
47.799999999999,0.69127307022654,0.47728908142577,0.40452972222633
47.849999999999,0.69102011179459,0.47723707806103,0.40453484824163
47.899999999999,0.69076741284872,0.47718504084071,0.40453986808558
47.949999999999,0.69051497299509,0.47713296990343,0.40454478203066
47.999999999999,0.69026279184049,0.47708086538751,0.40454959034862
48.049999999999,0.69001086899234,0.47702872743096,0.40455429331051
48.099999999999,0.6897592040587,0.47697655617145,0.40455889118668
48.149999999999,0.68950779664824,0.47692435174635,0.40456338424677
48.199999999999,0.6892566463703,0.47687211429269,0.40456777275971
48.249999999999,0.68900575283483,0.4768198439472,0.40457205699374
48.299999999999,0.68875511565242,0.47676754084628,0.40457623721639
48.349999999999,0.68850473443428,0.47671520512604,0.40458031369449
48.399999999999,0.68825460879227,0.47666283692223,0.4045842866942
48.449999999999,0.68800473833888,0.47661043637032,0.40458815648096
48.499999999999,0.68775512268723,0.47655800360544,0.40459192331954
48.549999999999,0.68750576145107,0.47650553876242,0.40459558747399
48.599999999999,0.68725665424478,0.47645304197575,0.40459914920772
48.649999999999,0.68700780068338,0.47640051337964,0.40460260878341
48.699999999999,0.6867592003825,0.47634795310796,0.40460596646309
48.749999999999,0.68651085295844,0.47629536129426,0.40460922250809
48.799999999999,0.68626275802809,0.47624273807179,0.40461237717908
48.849999999999,0.68601491520899,0.47619008357349,0.40461543073604
48.899999999999,0.68576732411932,0.47613739793196,0.40461838343827
48.949999999999,0.68551998437787,0.47608468127952,0.40462123554443
48.999999999999,0.68527289560408,0.47603193374815,0.40462398731246
49.049999999999,0.68502605741799,0.47597915546952,0.40462663899968
49.099999999999,0.68477946944029,0.47592634657501,0.40462919086271
49.149999999999,0.68453313129231,0.47587350719565,0.40463164315753
49.199999999999,0.68428704259597,0.4758206374622,0.40463399613943
49.249999999999,0.68404120297387,0.47576773750507,0.40463625006308
49.299999999999,0.68379561204918,0.47571480745438,0.40463840518246
49.349999999999,0.68355026944575,0.47566184743993,0.40464046175089
49.399999999999,0.68330517478802,0.47560885759123,0.40464242002106
49.449999999999,0.68306032770107,0.47555583803744,0.404644280245
49.499999999999,0.68281572781061,0.47550278890745,0.40464604267407
49.549999999999,0.68257137474298,0.47544971032981,0.40464770755901
49.599999999999,0.68232726812511,0.47539660243278,0.4046492751499
49.649999999999,0.68208340758461,0.47534346534431,0.40465074569616
49.699999999999,0.68183979274967,0.47529029919203,0.40465211944661
49.749999999999,0.68159642324912,0.47523710410327,0.40465339664938
49.799999999999,0.68135329871241,0.47518388020505,0.40465457755199
