time,flux,rhs_release,scale_flux,v
77.7,-1932561.3185519,0.81040647212766,1932561.3185519,113266.70270294
77.8,-1928081.2180757,0.81084599153267,1928081.2180757,113004.12561799
77.9,-1923611.5020304,0.81128449203521,1923611.5020304,112742.15724115
78,-1919152.1482115,0.8117219759973,1919152.1482115,112480.7961675
78.1,-1914703.1320342,0.81215844577551,1914703.1320342,112220.04098327
78.2,-1910264.4295445,0.81259390372095,1910264.4295445,111959.89028684
78.3,-1905836.0169605,0.81302835217926,1905836.0169605,111700.34267688
78.4,-1901417.8704429,0.81346179349065,1901417.8704429,111441.39675528
78.5,-1897009.966184,0.81389422998992,1897009.966184,111183.05112721
78.6,-1892612.2804329,0.81432566400644,1892612.2804329,110925.30440105
78.7,-1888224.7894956,0.81475609786418,1888224.7894956,110668.15518841
78.8,-1883847.4704794,0.81518553388172,1883847.4704794,110411.60210457
78.9,-1879480.2978663,0.81561397437229,1879480.2978663,110155.64376661
79,-1875123.2497005,0.81604142164373,1875123.2497005,109900.27879632
79.1,-1870776.3028508,0.81646787799858,1870776.3028508,109645.50581976
79.2,-1866439.432372,0.81689334573393,1866439.432372,109391.3234612
79.3,-1862112.6157218,0.81731782714166,1862112.6157218,109137.73035319
79.4,-1857795.8296203,0.81774132450828,1857795.8296203,108884.72512971
79.5,-1853489.0508152,0.81816384011503,1853489.0508152,108632.30642791
79.6,-1849192.2564408,0.81858537623784,1849192.2564408,108380.47288759
79.7,-1844905.4218825,0.81900593514737,1844905.4218825,108129.22315366
79.8,-1840628.5265332,0.81942551910899,1840628.5265332,107878.5558714
79.9,-1836361.5454142,0.81984413038286,1836361.5454142,107628.46969091
80,-1832104.45605,0.82026177122389,1832104.45605,107378.9632651
80.1,-1827857.2355473,0.82067844388175,1827857.2355473,107130.03524999
80.2,-1823619.8610381,0.82109415060091,1823619.8610381,106881.68430468
80.3,-1819392.3114352,0.82150889362062,1819392.3114352,106633.90909548
80.4,-1815174.5597594,0.82192267517495,1815174.5597594,106386.70827938
80.5,-1810966.586224,0.82233549749279,1810966.586224,106140.08052913
80.6,-1806768.3678264,0.82274736279786,1806768.3678264,105894.0245162
80.7,-1802579.8818806,0.82315827330872,1802579.8818806,105648.53891516
80.8,-1798401.1057966,0.82356823123879,1798401.1057966,105403.62240366
80.9,-1794232.016478,0.82397723879637,1794232.016478,105159.27366154
81,-1790072.5929841,0.82438529818464,1790072.5929841,104915.4913744
81.1,-1785922.8116837,0.82479241160164,1785922.8116837,104672.27422812
81.2,-1781782.6496244,0.82519858124035,1781782.6496244,104429.62090833
81.3,-1777652.086166,0.82560380928864,1777652.086166,104187.53011658
81.4,-1773531.098337,0.82600809792935,1773531.098337,103946.00054444
81.5,-1769419.663867,0.82641144934021,1769419.663867,103705.03089087
81.6,-1765317.7605872,0.82681386569395,1765317.7605872,103464.61985787
81.7,-1761225.3664062,0.82721534915822,1761225.3664062,103224.76615043
81.8,-1757142.4592839,0.82761590189566,1757142.4592839,102985.46847655
81.9,-1753069.0172308,0.82801552606392,1753069.0172308,102746.72554722
82,-1749005.0183068,0.82841422381561,1749005.0183068,102508.53607643
82.1,-1744950.440551,0.82881199729836,1744950.440551,102270.89878001
82.2,-1740905.2620426,0.82920884865485,1740905.2620426,102033.81238017
82.3,-1736869.4613433,0.82960478002276,1736869.4613433,101797.27559868
82.4,-1732843.0161809,0.82999979353481,1732843.0161809,101561.28715936
82.5,-1728825.9054544,0.83039389131881,1728825.9054544,101325.84579515
82.6,-1724818.1074659,0.83078707549761,1724818.1074659,101090.95023572
82.7,-1720819.6004206,0.83117934818916,1720819.6004206,100856.59921576
82.8,-1716830.3638308,0.83157071150649,1716830.3638308,100622.79147584
82.9,-1712850.3726848,0.8319611675577,1712850.3726848,100389.5257475
83,-1708879.6098477,0.83235071844604,1708879.6098477,100156.80078494
83.1,-1704918.0511855,0.83273936626992,1704918.0511855,99924.615327145
83.2,-1700965.6765049,0.83312711312282,1700965.6765049,99692.968125758
83.3,-1697022.4649238,0.83351396109336,1697022.4649238,99461.857935351
83.4,-1693088.3935309,0.83389991226537,1693088.3935309,99231.283505252
83.5,-1689163.4430964,0.83428496871781,1689163.4430964,99001.243601217
83.6,-1685247.5914308,0.83466913252485,1685247.5914308,98771.736980169
83.7,-1681340.8175542,0.83505240575583,1681340.8175542,98542.76240585
83.8,-1677443.1004205,0.8354347904753,1677443.1004205,98314.318644863
83.9,-1673554.4190398,0.83581628874303,1673554.4190398,98086.404466666
84,-1669674.7524679,0.83619690261401,1669674.7524679,97859.018643573
84.099999999999,-1665804.0798082,0.83657663413846,1665804.0798082,97632.15995074
84.199999999999,-1661942.3802122,0.83695548536186,1661942.3802122,97405.827166165
84.299999999999,-1658089.6328793,0.83733345832494,1658089.6328793,97180.019070678
84.399999999999,-1654245.8170568,0.8377105550637,1654245.8170568,96954.734447935
84.499999999999,-1650410.9129625,0.83808677760942,1650410.9129625,96729.972087185
84.599999999999,-1646584.8976856,0.83846212798867,1646584.8976856,96505.730772072
84.699999999999,-1642767.7522184,0.83883660822332,1642767.7522184,96282.009297602
84.799999999999,-1638959.4562633,0.83921022033058,1638959.4562633,96058.806461532
84.899999999999,-1635159.9880802,0.83958296632292,1635159.9880802,95836.121055726
84.999999999999,-1631369.3281304,0.83995484820821,1631369.3281304,95613.951883611
85.099999999999,-1627587.4559877,0.84032586798961,1627587.4559877,95392.297748809
85.199999999999,-1623814.3509999,0.8406960276657,1623814.3509999,95171.157456546
85.299999999999,-1620049.9926912,0.84106532923039,1620049.9926912,94950.529816036
85.399999999999,-1616294.3599279,0.84143377467296,1616294.3599279,94730.413634941
85.499999999999,-1612547.4347908,0.84180136597808,1612547.4347908,94510.807735535
85.599999999999,-1608809.1958684,0.84216810512585,1608809.1958684,94291.71093081
85.699999999999,-1605079.6229738,0.84253399409175,1605079.6229738,94073.122040574
85.799999999999,-1601358.6960309,0.84289903484668,1601358.6960309,93855.039887373
85.899999999999,-1597646.395,0.843263229357,1597646.395,93637.463296482
85.999999999999,-1593942.7002805,0.84362657958447,1593942.7002805,93420.391098476
86.099999999999,-1590247.5910802,0.84398908748632,1590247.5910802,93203.822118862
86.199999999999,-1586561.0479586,0.84435075501526,1586561.0479586,92987.7551937
86.299999999999,-1582883.0510636,0.84471158411947,1582883.0510636,92772.189159117
86.399999999999,-1579213.5805817,0.84507157674258,1579213.5805817,92557.122853936
86.499999999999,-1575552.6175404,0.84543073482373,1575552.6175404,92342.555122795
86.599999999999,-1571900.1402564,0.84578906029761,1571900.1402564,92128.484803572
86.699999999999,-1568256.1298069,0.84614655509434,1568256.1298069,91914.910742936
86.799999999999,-1564620.5677857,0.84650322113964,1564620.5677857,91701.831797405
86.899999999999,-1560993.4338429,0.84685906035474,1560993.4338429,91489.246815648
86.999999999999,-1557374.7083632,0.84721407465641,1557374.7083632,91277.154652548
87.099999999999,-1553764.3718623,0.84756826595697,1553764.3718623,91065.554165646
87.199999999999,-1550162.4049013,0.84792163616432,1550162.4049013,90854.444215131
87.299999999999,-1546568.7880827,0.84827418718195,1546568.7880827,90643.823663834
87.399999999999,-1542983.5020519,0.8486259209089,1542983.5020519,90433.69137722
87.499999999999,-1539406.527498,0.84897683923984,1539406.527498,90224.046223385
87.599999999999,-1535837.8451543,0.84932694406504,1535837.8451543,90014.887073049
87.699999999999,-1532277.4363259,0.84967623727038,1532277.4363259,89806.212799124
87.799999999999,-1528725.2805699,0.85002472073738,1528725.2805699,89598.022278352
87.899999999999,-1525181.3596136,0.85037239634318,1525181.3596136,89390.314388942
87.999999999999,-1521645.6542746,0.85071926596059,1521645.6542746,89183.088012036
88.099999999999,-1518118.145492,0.85106533145806,1518118.145492,88976.34203138
88.199999999999,-1514598.8142585,0.85141059469972,1514598.8142585,88770.075333309
88.299999999999,-1511087.6416139,0.85175505754536,1511087.6416139,88564.286806739
88.399999999999,-1507584.608643,0.8520987218505,1507584.608643,88358.975343162
88.499999999999,-1504089.6964751,0.85244158946632,1504089.6964751,88154.139836641
88.599999999999,-1500602.8862836,0.85278366223972,1500602.8862836,87949.779183804
88.699999999999,-1497124.1591136,0.8531249420133,1497124.1591136,87745.892281368
88.799999999999,-1493653.4966926,0.85346543062543,1493653.4966926,87542.47803487
88.899999999999,-1490190.879702,0.8538051299102,1490190.879702,87339.535348412
88.999999999999,-1486736.2900066,0.85414404169744,1486736.2900066,87137.063127679
89.099999999999,-1483289.7091962,0.85448216781276,1483289.7091962,86935.060282839
89.199999999999,-1479851.1176838,0.85481951007748,1479851.1176838,86733.525724094
89.299999999999,-1476420.4981737,0.85515607030877,1476420.4981737,86532.458370165
89.399999999999,-1472997.831209,0.85549185031953,1472997.831209,86331.857131042
89.499999999999,-1469583.0988252,0.8558268519185,1469583.0988252,86131.720929642
89.599999999999,-1466176.2825168,0.8561610769102,1466176.2825168,85932.048687901
89.699999999999,-1462777.3639468,0.85649452709499,1462777.3639468,85732.839330259
89.799999999999,-1459386.3244805,0.85682720426904,1459386.3244805,85534.091782854
89.899999999999,-1456003.145947,0.85715911022433,1456003.145947,85335.804975367
89.999999999999,-1452627.8112377,0.85749024674873,1452627.8112377,85137.977840101
90.099999999999,-1449260.3014131,0.85782061562596,1449260.3014131,84940.609311402
90.199999999999,-1445900.5976148,0.85815021863559,1445900.5976148,84743.698327966
90.299999999999,-1442548.6825095,0.85847905755307,1442548.6825095,84547.243827442
90.399999999999,-1439204.537903,0.85880713414974,1439204.537903,84351.24475159
90.499999999999,-1435868.1457703,0.85913445019282,1435868.1457703,84155.700044634
90.599999999999,-1432539.4881325,0.85946100744543,1432539.4881325,83960.608653244
90.699999999999,-1429218.5470562,0.85978680766664,1429218.5470562,83765.969526536
90.799999999999,-1425905.3046512,0.86011185261139,1425905.3046512,83571.781616061
90.899999999999,-1422599.7430695,0.86043614403059,1422599.7430695,83378.0438758
90.999999999999,-1419301.844505,0.86075968367107,1419301.844505,83184.75526216
91.099999999999,-1416011.5911928,0.86108247327562,1416011.5911928,82991.914733967
91.199999999999,-1412728.9654097,0.86140451458299,1412728.9654097,82799.52125246
91.299999999999,-1409453.9486322,0.86172580932791,1409453.9486322,82607.573780295
91.399999999999,-1406186.5254365,0.86204635924106,1406186.5254365,82416.071285585
91.499999999999,-1402926.6764117,0.86236616604912,1402926.6764117,82225.012735662
91.599999999999,-1399674.3843724,0.86268523147478,1399674.3843724,82034.397101401
91.699999999999,-1396429.6315335,0.86300355723673,1396429.6315335,81844.223354405
91.799999999999,-1393192.4010196,0.86332114504965,1393192.4010196,81654.490473572
91.899999999999,-1389962.6751988,0.86363799662429,1389962.6751988,81465.197435214
91.999999999999,-1386740.4365617,0.8639541136674,1386740.4365617,81276.343219674
92.099999999999,-1383525.6677749,0.86426949788179,1383525.6677749,81087.926809668
92.199999999999,-1380318.351521,0.86458415096632,1380318.351521,80899.947190267
92.299999999999,-1377118.4705248,0.86489807461591,1377118.4705248,80712.403348896
92.399999999999,-1373926.0075509,0.86521127052156,1373926.0075509,80525.294275325
92.499999999999,-1370740.9454037,0.86552374037032,1370740.9454037,80338.618961669
92.599999999999,-1367563.2669269,0.86583548584536,1367563.2669269,80152.376402377
92.699999999999,-1364392.9550043,0.86614650862593,1364392.9550043,79966.56559423
92.799999999999,-1361229.9929363,0.86645681038743,1361229.9929363,79781.185537016
92.899999999999,-1358074.3623241,0.8667663928013,1358074.3623241,79596.23523004
92.999999999999,-1354926.0479886,0.86707525753515,1354926.0479886,79411.713679256
93.099999999999,-1351785.0326533,0.86738340625272,1351785.0326533,79227.619891667
93.199999999999,-1348651.2975458,0.8676908406139,1348651.2975458,79043.952870134
93.299999999999,-1345524.827677,0.86799756227472,1345524.827677,78860.71163109
93.399999999999,-1342405.6051433,0.86830357288738,1342405.6051433,78677.895183919
93.499999999999,-1339293.6148019,0.86860887410024,1339293.6148019,78495.502549909
93.599999999999,-1336188.8381404,0.86891346755785,1336188.8381404,78313.532741756
93.699999999999,-1333091.2592432,0.86921735490096,1333091.2592432,78131.984776937
93.799999999999,-1330000.8609675,0.86952053776648,1330000.8609675,77950.85768015
93.899999999999,-1326917.6269049,0.86982301778754,1326917.6269049,77770.150475748
93.999999999999,-1323841.5404572,0.87012479659349,1323841.5404572,77589.862190329
94.099999999999,-1320772.5846842,0.87042587580992,1320772.5846842,77409.991852785
94.199999999999,-1317710.7439788,0.8707262570586,1317710.7439788,77230.538494182
94.299999999999,-1314656.0011929,0.87102594195758,1314656.0011929,77051.501147853
94.399999999999,-1311608.339948,0.87132493212117,1311608.339948,76872.878849399
94.499999999999,-1308567.7438382,0.87162322915991,1308567.7438382,76694.670636651
94.599999999999,-1305534.1957167,0.8719208346806,1305534.1957167,76516.875548351
94.699999999999,-1302507.6815708,0.87221775028638,1302507.6815708,76339.492629565
94.799999999999,-1299488.1832278,0.87251397757661,1299488.1832278,76162.520922891
94.899999999999,-1296475.6840532,0.87280951814692,1296475.6840532,75985.959475739
94.999999999999,-1293470.1684193,0.8731043735893,1293470.1684193,75809.807334658
95.099999999999,-1290471.6204953,0.87339854549202,1290471.6204953,75634.063555109
95.199999999999,-1287480.0238672,0.87369203543966,1287480.0238672,75458.727188238
95.299999999999,-1284495.3625128,0.87398484501318,1284495.3625128,75283.797292149
95.399999999999,-1281517.6216203,0.87427697578978,1281517.6216203,75109.272922099
95.499999999999,-1278546.7817631,0.87456842934311,1278546.7817631,74935.153135009
95.599999999999,-1275582.8294285,0.87485920724309,1275582.8294285,74761.436995871
95.699999999999,-1272625.7485727,0.87514931105605,1272625.7485727,74588.123571341
95.799999999999,-1269675.5225411,0.87543874234467,1269675.5225411,74415.211922923
95.899999999999,-1266732.1359966,0.87572750266801,1266732.1359966,74242.701122736
95.999999999999,-1263795.5739607,0.87601559358153,1263795.5739607,74070.590243011
96.099999999999,-1260865.8178485,0.87630301663706,1260865.8178485,73898.878351475
96.199999999999,-1257942.8538218,0.87658977338281,1257942.8538218,73727.56452474
96.299999999999,-1255026.6658811,0.87687586536347,1255026.6658811,73556.647841099
96.399999999999,-1252117.2383605,0.8771612941201,1252117.2383605,73386.127379882
96.499999999999,-1249214.5561401,0.87744606119019,1249214.5561401,73216.002225042
96.599999999999,-1246318.6027014,0.87773016810768,1246318.6027014,73046.271457768
96.699999999999,-1243429.3625961,0.87801361640294,1243429.3625961,72876.934160755
96.799999999999,-1240546.8203116,0.87829640760281,1240546.8203116,72707.989426442
96.899999999999,-1237670.960411,0.8785785432306,1237670.960411,72539.436342126
96.999999999999,-1234801.7666684,0.87886002480605,1234801.7666684,72371.273997633
97.099999999999,-1231939.2248829,0.8791408538454,1231939.2248829,72203.501492561
97.199999999999,-1229083.3189628,0.87942103186137,1229083.3189628,72036.117921745
97.299999999999,-1226234.0338932,0.87970056036319,1226234.0338932,71869.122382823
97.399999999999,-1223391.3549474,0.87997944085655,1223391.3549474,71702.513979083
97.499999999999,-1220555.2643867,0.8802576748437,1220555.2643867,71536.291806354
97.599999999999,-1217725.749236,0.88053526382337,1217725.749236,71370.454974125
97.699999999999,-1214902.7935843,0.88081220929084,1214902.7935843,71205.002588089
97.799999999999,-1212086.3821446,0.8810885127379,1212086.3821446,71039.933757013
97.899999999999,-1209276.5007731,0.88136417565291,1209276.5007731,70875.247593737
97.999999999999,-1206473.1311226,0.88163919952074,1206473.1311226,70710.943204259
98.099999999999,-1203676.2614376,0.88191358582286,1203676.2614376,70547.019711345
98.199999999999,-1200885.8750973,0.88218733603729,1200885.8750973,70383.476226773
98.299999999999,-1198101.9582316,0.88246045163861,1198101.9582316,70220.311874259
98.399999999999,-1195324.4948646,0.882732934098,1195324.4948646,70057.52577252
98.499999999999,-1192553.4709759,0.88300478488321,1192553.4709759,69895.117047613
98.599999999999,-1189788.8691872,0.88327600545861,1189788.8691872,69733.084817034
98.699999999999,-1187030.6783844,0.88354659728517,1187030.6783844,69571.428217966
98.799999999999,-1184278.8808891,0.88381656182045,1184278.8808891,69410.14637395
98.899999999999,-1181533.4622462,0.88408590051867,1181533.4622462,69249.238413612
98.999999999999,-1178794.4081541,0.88435461483065,1178794.4081541,69088.703473275
99.099999999999,-1176061.7038228,0.88462270620385,1176061.7038228,68928.540688189
99.199999999999,-1173335.3345084,0.88489017608239,1173335.3345084,68768.749195614
99.299999999999,-1170615.2848433,0.88515702590701,1170615.2848433,68609.328132505
99.399999999999,-1167901.5423508,0.88542325711515,1167901.5423508,68450.276647793
99.499999999999,-1165194.0894651,0.8856888711409,1165194.0894651,68291.593874119
99.599999999999,-1162492.9138991,0.88595386941501,1162492.9138991,68133.278964188
99.699999999999,-1159798.0000706,0.88621825336494,1159798.0000706,67975.331062969
99.799999999999,-1157109.3346771,0.88648202441481,1157109.3346771,67817.749322881
99.899999999999,-1154426.9007258,0.88674518398548,1154426.9007258,67660.532888549
99.999999999999,-1151750.685527,0.88700773349447,1151750.685527,67503.680917356
100.1,-1149080.6744694,0.88726967435606,1149080.6744694,67347.192562609
100.2,-1146416.8527333,0.8875310079812,1146416.8527333,67191.066982223
100.3,-1143759.207741,0.88779173577762,1143759.207741,67035.303336779
100.4,-1141107.7224019,0.88805185914975,1141107.7224019,66879.900784062
100.5,-1138462.3848195,0.88831137949881,1138462.3848195,66724.858490781
100.6,-1135823.1786703,0.88857029822271,1135823.1786703,66570.175617345
100.7,-1133190.0911739,0.88882861671615,1133190.0911739,66415.85133461
100.8,-1130563.1075105,0.88908633637061,1130563.1075105,66261.884807651
100.9,-1127942.2139358,0.88934345857432,1127942.2139358,66108.275208927
101,-1125327.3961595,0.88959998471231,1125327.3961595,65955.021710988
101.1,-1122718.6398337,0.88985591616638,1122718.6398337,65802.123487631
101.2,-1120115.931629,0.89011125431515,1120115.931629,65649.579716644
101.3,-1117519.2573319,0.89036600053402,1117519.2573319,65497.389576415
101.4,-1114928.601949,0.89062015619522,1114928.601949,65345.55224577
101.5,-1112343.9527507,0.89087372266779,1112343.9527507,65194.066907158
101.6,-1109765.2952095,0.8911267013176,1109765.2952095,65042.932744816
101.7,-1107192.6155605,0.89137909350735,1107192.6155605,64892.148944651
101.8,-1104625.8999585,0.89163090059659,1104625.8999585,64741.714694159
101.9,-1102065.1344817,0.8918821239417,1102065.1344817,64591.629183583
102,-1099510.3054902,0.89213276489594,1099510.3054902,64441.891604183
102.1,-1096961.3989747,0.89238282480942,1096961.3989747,64292.50114835
102.2,-1094418.4016555,0.89263230502911,1094418.4016555,64143.457013439
102.3,-1091881.2995205,0.89288120689887,1091881.2995205,63994.758395553
102.4,-1089350.0785862,0.89312953175943,1089350.0785862,63846.404493068
102.5,-1086824.7261057,0.89337728094845,1086824.7261057,63698.394508177
102.6,-1084305.2277966,0.89362445580044,1084305.2277966,63550.727642914
102.7,-1081791.5701651,0.89387105764684,1081791.5701651,63403.403102125
102.8,-1079283.7400289,0.89411708781603,1079283.7400289,63256.420091516
102.9,-1076781.7236379,0.89436254763327,1076781.7236379,63109.777820911
103,-1074285.5069919,0.89460743842074,1074285.5069919,62963.475498314
103.1,-1071795.07682,0.89485176149761,1071795.07682,62817.512336001
103.2,-1069310.4206998,0.89509551817992,1069310.4206998,62671.887549732
103.3,-1066831.5244398,0.89533870978072,1066831.5244398,62526.600352977
103.4,-1064358.374702,0.89558133760999,1064358.374702,62381.649963839
103.5,-1061890.9582518,0.89582340297468,1061890.9582518,62237.035601535
103.6,-1059429.26181,0.8960649071787,1059429.26181,62092.75648708
103.7,-1056973.2721218,0.89630585152295,1056973.2721218,61948.811843297
103.8,-1054522.97596,0.8965462373053,1054522.97596,61805.200894811
103.9,-1052078.3601258,0.89678606582063,1052078.3601258,61661.92286804
104,-1049639.4114511,0.89702533836079,1049639.4114511,61518.976991199
104.1,-1047206.116987,0.89726405621467,1047206.116987,61376.362495126
104.2,-1044778.463198,0.89750222066815,1044778.463198,61234.078609917
104.3,-1042356.4372886,0.89773983300413,1042356.4372886,61092.124570003
104.4,-1039940.0261617,0.89797689450254,1039940.0261617,60950.499610727
104.5,-1037529.2163094,0.89821340644033,1037529.2163094,60809.202968654
104.6,-1035123.9961561,0.89844937009153,1035123.9961561,60668.233884772
104.7,-1032724.3513319,0.89868478672717,1032724.3513319,60527.59159721
104.8,-1030330.2695254,0.89891965761535,1030330.2695254,60387.275349359
104.9,-1027941.7380583,0.89915398402125,1027941.7380583,60247.284385149
105,-1025558.7426703,0.89938776720708,1025558.7426703,60107.617949372
105.1,-1023181.2729935,0.89962100843215,1023181.2729935,59968.275293373
105.2,-1020809.3139976,0.89985370895285,1020809.3139976,59829.255663495
105.3,-1018442.8534756,0.90008587002265,1018442.8534756,59690.558310383
105.4,-1016081.8794472,0.90031749289211,1016081.8794472,59552.182488349
105.5,-1013726.3783773,0.90054857880889,1013726.3783773,59414.127453007
105.6,-1011376.3380417,0.90077912901778,1011376.3380417,59276.392459563
105.7,-1009031.7456253,0.90100914476067,1009031.7456253,59138.976766075
105.8,-1006692.588064,0.90123862727655,1006692.588064,59001.879631229
105.9,-1004358.8534639,0.90146757780157,1004358.8534639,58865.100317365
106,-1002030.5292667,0.90169599756902,1002030.5292667,58728.638089572
106.1,-999707.60238113,0.90192388780928,999707.60238113,58592.492211386
106.2,-997390.06105773,0.90215124974994,997390.06105773,58456.661948634
106.3,-995077.89188734,0.90237808461569,995077.89188734,58321.146571914
106.4,-992771.08271351,0.90260439362841,992771.08271351,58185.945347767
106.5,-990469.62108507,0.90283017800716,990469.62108507,58051.057550713
106.6,-988173.49459406,0.90305543896814,988173.49459406,57916.48245107
106.7,-985882.69135317,0.90328017772474,985882.69135317,57782.219327218
106.8,-983597.19917003,0.90350439548755,983597.19917003,57648.26745524
106.9,-981317.00505905,0.90372809346436,981317.00505905,57514.626113078
107,-979042.09686814,0.90395127286014,979042.09686814,57381.294580872
107.1,-976772.46237974,0.90417393487707,976772.46237974,57248.272140424
107.2,-974508.08938352,0.90439608071456,974508.08938352,57115.558075656
107.3,-972248.96555651,0.90461771156922,972248.96555651,56983.151670715
107.4,-969995.07914573,0.90483882863489,969995.07914573,56851.052214062
107.5,-967746.41823126,0.90505943310265,967746.41823126,56719.258992679
107.6,-965502.96895435,0.90527952616082,965502.96895435,56587.771295124
107.7,-963264.72123929,0.90549910899495,963264.72123929,56456.588415843
107.8,-961031.66222279,0.90571818278785,961031.66222279,56325.709647031
107.9,-958803.7797726,0.9059367487196,958803.7797726,56195.134284174
108,-956581.06243645,0.90615480796753,956581.06243645,56064.861624625
108.1,-954363.49694095,0.90637236170624,954363.49694095,55934.890964079
108.2,-952151.07361428,0.90658941110762,952151.07361428,55805.221606093
108.3,-949943.77835868,0.90680595734084,949943.77835868,55675.852848583
108.4,-947741.59926341,0.90702200157234,947741.59926341,55546.783995509
108.5,-945544.52606331,0.90723754496588,945544.52606331,55418.014352522
108.6,-943352.5461222,0.90745258868249,943352.5461222,55289.543226495
108.7,-941165.64795609,0.90766713388055,941165.64795609,55161.369924962
108.8,-938983.81934728,0.90788118171573,938983.81934728,55033.493757272
108.9,-936807.04868367,0.90809473334103,936807.04868367,54905.914034615
109,-934635.32424928,0.90830778990677,934635.32424928,54778.630069768
109.1,-932468.63434586,0.9085203525606,932468.63434586,54651.641176808
109.2,-930306.96718091,0.90873242244753,930306.96718091,54524.946672151
109.3,-928150.31141611,0.90894400070989,928150.31141611,54398.545873312
109.4,-925998.65553269,0.90915508848739,925998.65553269,54272.438099902
109.5,-923851.98790555,0.90936568691706,923851.98790555,54146.622672884
109.6,-921710.29590003,0.90957579713332,921710.29590003,54021.098912039
109.7,-919573.56898138,0.90978542026797,919573.56898138,53895.86614233
109.8,-917441.79524449,0.90999455745016,917441.79524449,53770.923690232
109.9,-915314.96368821,0.91020320980645,915314.96368821,53646.270882189
110,-913193.06259994,0.91041137846075,913193.06259994,53521.907046729
110.1,-911076.08055602,0.91061906453441,911076.08055602,53397.831513949
110.2,-908964.00629805,0.91082626914614,908964.00629805,53274.043615689
110.3,-906856.82796675,0.91103299341208,906856.82796675,53150.542685372
110.4,-904754.5342954,0.91123923844579,904754.5342954,53027.328056041
110.5,-902657.11449725,0.91144500535823,902657.11449725,52904.399065427
110.6,-900564.5572689,0.91165029525777,900564.5572689,52781.755051804
110.7,-898476.85097714,0.91185510925025,898476.85097714,52659.395353917
110.8,-896393.98468167,0.91205944843893,896393.98468167,52537.319312872
110.9,-894315.94641212,0.9122633139245,894315.94641212,52415.526270662
111,-892242.7256394,0.9124667068051,892242.7256394,52294.015571482
111.1,-890174.31092797,0.91266962817634,890174.31092797,52172.786559657
111.2,-888110.69148406,0.91287207913129,888110.69148406,52051.838584443
111.3,-886051.85591303,0.91307406076047,886051.85591303,51931.170993188
111.4,-883997.7936236,0.91327557415189,883997.7936236,51810.783136196
111.5,-881948.49272366,0.91347662039101,881948.49272366,51690.674364104
111.6,-879903.94235634,0.9136772005608,879903.94235634,51570.844030451
111.7,-877864.13163062,0.91387731574172,877864.13163062,51451.291490135
111.8,-875829.04970142,0.91407696701171,875829.04970142,51332.016098879
111.9,-873798.68541648,0.91427615544622,873798.68541648,51213.017215088
112,-871773.02862376,0.91447488211822,871773.02862376,51094.294197343
112.1,-869752.0673244,0.91467314809815,869752.0673244,50975.846404094
112.2,-867735.79102451,0.91487095445401,867735.79102451,50857.673198933
112.3,-865724.18883786,0.91506830225129,865724.18883786,50739.77394405
112.4,-863717.24972492,0.91526519255306,863717.24972492,50622.148006201
112.5,-861714.9630084,0.91546162641987,861714.9630084,50504.794750935
112.6,-859717.31953426,0.91565760490986,859717.31953426,50387.713548384
112.7,-857724.30582011,0.91585312907868,857724.30582011,50270.903764321
112.8,-855735.9125142,0.91604819997954,855735.9125142,50154.364771002
112.9,-853752.12873854,0.91624281866322,853752.12873854,50038.095940662
113,-851772.94381842,0.91643698617805,851772.94381842,49922.096647004
113.1,-849798.3467047,0.91663070356995,849798.3467047,49806.366264213
113.2,-847828.32767952,0.91682397188239,847828.32767952,49690.904170995
113.3,-845862.87537344,0.91701679215645,845862.87537344,49575.709742677
113.4,-843901.97986656,0.91720916543078,843901.97986656,49460.782362405
113.5,-841945.62973358,0.91740109274162,841945.62973358,49346.121408383
113.6,-839993.81520035,0.9175925751228,839993.81520035,49231.726265012
113.7,-838046.52501796,0.91778361360578,838046.52501796,49117.596313288
113.8,-836103.74926606,0.91797420921961,836103.74926606,49003.730940909
113.9,-834165.47743038,0.91816436299094,834165.47743038,48890.129532477
114,-832231.69886887,0.91835407594409,832231.69886887,48776.791477801
114.1,-830302.40287592,0.91854334910096,830302.40287592,48663.716164757
114.2,-828377.57942806,0.91873218348109,828377.57942806,48550.90298514
114.3,-826457.21841308,0.91892058010165,826457.21841308,48438.351331846
114.4,-824541.30895997,0.91910853997749,824541.30895997,48326.060597405
114.5,-822629.84111625,0.91929606412106,822629.84111625,48214.03017886
114.6,-820722.80484731,0.91948315354249,820722.80484731,48102.259471511
114.7,-818820.18909336,0.91966980924955,818820.18909336,47990.747871782
114.8,-816921.98403102,0.91985603224771,816921.98403102,47879.494780437
114.9,-815028.17943581,0.92004182354006,815028.17943581,47768.499598196
115,-813138.76490337,0.9202271841274,813138.76490337,47657.761727197
115.1,-811253.73077908,0.9204121150082,811253.73077908,47547.280570893
115.2,-809373.06658714,0.92059661717862,809373.06658714,47437.05553546
115.3,-807496.76200444,0.92078069163249,807496.76200444,47327.086023534
115.4,-805624.80720093,0.92096433936136,805624.80720093,47217.371446116
115.5,-803757.19200452,0.92114756135446,803757.19200452,47107.911211179
115.6,-801893.90611974,0.92133035859875,801893.90611974,46998.704728996
115.7,-800034.94008414,0.92151273207889,800034.94008414,46889.751411546
115.8,-798180.28334721,0.92169468277725,798180.28334721,46781.050671767
115.9,-796329.92629047,0.92187621167394,796329.92629047,46672.601922849
